
04:12:38,03.3,22.8,07.1,50.3,09.7,06.8
04:12:39,01.2,36.4,06.1,56.0,00.2,00.1
04:12:40,39.1,06.7,01.5,04.3,46.8,01.6
04:12:41,01.5,01.9,39.0,15.3,42.3,00.1
04:12:42,06.9,47.3,08.6,15.9,20.6,00.7
04:12:43,03.3,22.8,07.1,50.3,09.7,06.8
04:12:45,06.5,49.2,06.9,05.5,29.6,02.3
04:12:45,04.0,31.5,08.0,10.1,45.9,00.6
04:12:45,09.5,36.6,01.8,49.9,01.4,00.7
04:12:46,47.7,01.9,00.6,48.1,01.0,00.7
04:12:47,03.1,31.7,21.0,30.7,10.5,03.0
04:12:48,03.3,22.8,07.1,50.3,09.7,06.8
04:12:50,01.0,14.8,03.0,77.9,01.8,01.5
04:12:50,49.4,00.0,00.0,50.0,00.0,00.6
04:12:51,22.1,49.4,10.7,10.5,06.8,00.6
04:12:51,49.0,02.9,02.8,07.4,34.4,03.6
04:12:51,03.3,22.8,07.1,50.3,09.7,06.8
04:18:33,06.1,48.1,06.8,16.0,19.5,03.5
04:18:34,59.5,05.7,02.3,17.5,14.1,00.9
04:18:36,04.6,44.4,09.0,25.9,12.7,03.4
04:18:37,00.9,01.6,00.7,52.2,44.5,00.2
04:18:37,63.5,01.1,07.1,06.6,15.4,06.3
04:18:39,26.7,12.6,03.8,11.8,44.6,00.6
04:18:40,04.6,44.4,09.0,25.9,12.7,03.4
04:18:41,01.2,36.4,06.1,56.0,00.2,00.1
04:18:42,02.7,03.8,40.3,06.0,47.1,00.1
04:18:42,01.2,36.4,06.1,56.0,00.2,00.1
04:28:20,11.4,30.5,17.3,30.7,07.7,02.4
04:28:22,12.5,36.1,00.8,49.3,00.9,00.3
04:28:22,06.1,31.6,01.8,60.2,00.1,00.2
04:28:23,33.8,02.9,00.9,41.4,08.3,12.8
04:28:24,41.3,02.8,05.0,12.4,35.7,02.7
04:28:25,20.4,33.2,11.8,15.3,19.0,00.3
04:28:25,06.5,06.8,30.4,14.8,40.1,01.4
04:28:26,26.8,02.3,02.1,02.4,29.9,36.6
04:28:26,05.3,46.9,09.3,22.3,12.8,03.4
04:28:27,49.9,00.7,02.6,46.0,00.1,00.7
04:28:27,03.2,03.7,45.7,42.0,04.9,00.4
04:28:28,06.1,16.9,16.0,59.3,01.2,00.5
04:28:30,10.5,00.8,52.3,19.2,16.5,00.7
04:28:30,12.1,30.7,35.7,13.9,06.1,01.6
04:28:31,44.0,05.9,03.5,32.0,09.3,05.4
04:28:31,01.2,36.4,06.1,56.0,00.2,00.1
04:28:33,04.5,51.6,12.6,21.7,08.2,01.4
04:28:33,00.3,04.0,47.9,16.4,30.9,00.4
04:28:35,29.5,01.4,47.7,15.8,05.0,00.5
04:28:37,01.8,02.3,47.2,08.5,39.8,00.4
04:28:39,47.5,00.5,00.6,30.7,20.5,00.3
04:28:40,00.3,00.9,07.0,49.8,40.7,01.3
04:28:40,10.1,33.2,25.3,23.4,06.5,01.5
04:28:41,50.1,00.2,00.6,44.9,03.6,00.6
04:28:41,03.7,49.9,07.0,23.5,14.9,01.0
04:28:41,00.2,49.8,01.0,02.8,45.9,00.3
04:28:42,38.8,06.9,00.7,49.1,01.7,02.9
04:28:43,40.3,00.1,00.3,49.5,00.2,09.6
04:28:44,24.0,01.1,06.7,18.3,24.9,25.0
04:28:45,00.4,01.9,38.1,44.0,13.5,02.2
04:28:46,10.6,03.2,49.4,29.0,07.6,00.2
04:28:46,02.8,05.3,32.2,56.5,02.3,00.9
04:28:48,02.9,04.3,00.8,81.8,09.7,00.5
04:28:49,06.1,50.2,10.6,23.8,08.8,00.5
04:28:50,06.6,01.5,02.8,88.3,00.7,00.1
04:28:50,49.7,00.4,30.7,02.8,15.8,00.6
04:28:51,01.3,49.5,24.1,21.6,01.0,02.6
04:29:19,04.9,31.3,47.7,10.1,04.5,01.5
04:29:19,02.5,07.7,50.3,37.3,01.9,00.2
04:29:21,01.2,14.9,25.6,35.1,22.6,00.6
04:29:22,01.6,43.1,05.0,25.1,19.3,06.0
04:29:23,00.3,00.9,46.5,49.4,02.5,00.4
04:29:24,46.4,00.6,00.5,47.1,04.6,00.8
04:29:25,10.6,02.3,01.0,44.1,02.1,39.9
04:29:26,00.5,05.0,04.1,42.9,46.7,00.7
04:29:28,50.1,00.2,00.6,48.0,00.9,00.1
04:29:29,01.4,40.0,09.2,46.8,02.5,00.3
04:29:29,49.7,00.2,02.6,47.1,00.0,00.4
04:29:30,49.9,00.1,49.8,00.1,00.1,00.0
04:29:30,50.1,14.8,05.2,18.7,05.0,06.3
04:29:32,28.0,05.1,01.5,34.0,30.9,00.5
04:29:34,02.6,49.9,00.1,47.2,00.2,00.1
04:29:36,52.6,34.1,02.5,10.5,00.1,00.1
04:29:36,02.2,30.5,13.1,53.3,00.6,00.3
04:29:37,01.1,07.5,02.3,44.1,44.8,00.1
04:29:37,14.1,26.3,11.5,04.9,41.4,01.9
04:29:38,01.5,00.6,50.0,47.3,00.6,00.1
04:29:38,17.4,20.3,03.1,25.9,33.0,00.3
04:29:39,00.8,00.3,01.6,50.5,46.2,00.5
04:29:40,07.7,39.9,09.3,36.4,04.5,02.2
04:29:41,46.0,07.0,01.1,34.3,10.9,00.7
04:29:42,01.7,49.9,01.4,35.1,11.8,00.1
04:29:43,49.4,01.2,00.5,47.7,01.0,00.2
04:29:44,14.7,26.5,04.4,49.2,04.0,01.2
04:29:45,59.2,04.1,03.0,04.8,27.0,02.0
04:29:46,41.7,00.3,00.1,57.2,00.6,00.1
04:29:48,04.7,45.2,09.2,24.7,12.7,03.4
04:29:49,00.4,11.9,34.9,04.4,48.1,00.4
04:29:51,02.6,15.6,27.5,50.4,02.4,01.5
04:29:53,08.9,06.3,10.5,04.1,60.7,09.6
04:29:54,18.4,27.1,08.8,39.0,04.5,02.2
04:29:54,10.9,11.8,35.0,38.7,02.8,00.7
04:29:55,13.3,04.5,01.4,42.8,37.4,00.7
04:29:56,01.0,42.8,03.2,06.4,46.3,00.2
04:33:47,02.5,18.1,24.1,10.7,43.5,01.2
04:33:47,06.3,48.3,10.3,29.7,04.1,01.4
04:33:49,01.8,38.1,06.8,52.6,00.4,00.3
04:33:50,48.5,00.9,00.5,49.0,00.9,00.3
04:33:51,37.7,06.4,09.7,30.1,14.4,01.9
04:33:52,02.2,00.1,00.2,50.0,03.0,44.5
04:33:52,03.4,01.0,02.9,91.7,00.7,00.2
04:33:53,01.5,45.8,03.0,08.7,40.4,00.7
04:33:54,36.7,34.2,11.7,07.2,09.5,00.7
04:33:56,51.5,00.2,00.2,46.7,00.6,00.9
04:33:57,02.5,33.6,41.5,19.2,02.2,00.9
04:33:58,11.7,09.7,22.4,28.1,27.1,01.1
04:33:59,00.5,10.6,37.8,50.1,00.8,00.2
04:34:01,01.0,02.6,18.8,37.0,39.5,01.2
04:34:01,01.2,45.8,01.7,50.5,00.7,00.1
04:34:02,01.5,01.9,02.8,31.6,60.5,01.7
04:34:02,06.3,22.8,15.3,41.3,13.9,00.4
04:34:03,50.1,00.9,01.1,41.1,06.1,00.7
04:34:04,12.8,14.4,34.8,34.3,03.3,00.5
04:34:05,04.9,45.7,09.3,23.9,12.8,03.4
04:34:06,04.7,45.2,09.2,24.7,12.7,03.4
04:34:08,01.2,40.4,06.2,49.9,02.2,00.2
04:34:10,10.1,37.7,16.8,20.3,11.0,04.1
04:34:11,01.3,42.5,44.0,09.2,02.3,00.7
04:34:12,09.4,46.2,03.3,39.5,01.2,00.4
04:34:13,05.8,40.2,13.1,24.5,12.8,03.5
04:34:14,53.6,06.4,07.2,28.0,01.3,03.4
04:34:14,00.4,48.0,01.6,00.7,49.0,00.2
04:34:15,01.2,04.2,50.6,24.3,18.2,01.6
04:34:16,21.5,28.4,01.2,36.6,12.1,00.2
04:34:17,05.2,46.4,09.4,22.7,12.8,03.4
04:34:19,10.2,05.7,07.5,44.8,07.6,24.2
04:34:20,02.7,01.3,02.1,30.6,12.6,50.6
04:34:22,09.6,70.7,02.9,08.1,05.8,02.8
04:34:22,05.1,25.1,20.1,46.0,02.6,01.1
04:35:36,08.5,18.5,30.7,23.6,17.1,01.6
04:35:39,01.6,01.9,48.0,46.5,01.9,00.1
04:35:40,09.8,22.7,35.1,20.6,09.0,02.9
04:35:40,01.2,36.4,06.1,56.0,00.2,00.1
04:35:40,13.5,39.5,07.2,26.4,12.3,01.0
04:35:41,10.1,28.7,02.9,57.1,00.5,00.6
04:35:43,01.9,48.9,16.0,03.2,29.5,00.5
04:35:44,04.7,49.8,01.9,11.6,31.2,00.8
04:35:45,22.6,26.0,02.7,40.1,07.3,01.3
04:35:46,09.0,50.2,03.4,19.9,16.2,01.3
04:35:46,10.1,08.1,26.2,42.3,11.2,02.1
04:35:47,07.1,43.8,05.9,37.6,03.7,01.9
04:35:48,00.5,38.4,11.1,44.7,04.5,00.8
04:35:49,44.0,10.5,07.3,28.9,07.0,02.2
04:35:49,06.1,50.6,22.4,06.5,11.5,02.8
04:35:50,50.1,06.9,04.0,19.2,16.8,03.0
04:35:51,04.6,44.4,09.0,25.9,12.7,03.4
04:35:51,02.0,38.4,10.1,47.3,01.9,00.3
04:35:52,37.1,09.4,01.4,50.6,00.6,01.0
04:35:54,22.3,04.4,01.7,58.3,13.0,00.3
04:35:55,09.2,37.8,08.2,14.3,25.8,04.6
04:35:55,16.6,30.3,18.4,12.7,16.3,05.7
04:35:56,39.9,08.5,00.9,45.0,05.3,00.4
04:35:56,00.4,01.5,39.1,18.2,40.3,00.5
04:35:57,63.2,03.1,00.9,06.1,26.2,00.5
04:35:57,01.9,03.1,60.9,25.8,07.6,00.6
04:35:58,01.7,10.1,48.2,30.7,08.1,01.2
04:35:59,18.0,20.0,14.2,27.9,19.0,00.9
04:35:59,00.1,00.4,46.4,50.0,02.8,00.3
04:36:00,59.9,04.9,07.5,18.3,05.6,03.8
04:36:02,02.4,43.3,05.6,44.4,03.6,00.7
04:36:04,51.9,00.7,01.6,43.3,02.2,00.3
04:36:04,01.2,36.4,06.1,56.0,00.2,00.1
04:36:05,50.2,00.9,00.9,12.8,34.8,00.4
04:36:05,25.5,06.5,58.3,06.1,01.5,02.1
04:36:06,01.6,05.6,47.4,12.2,32.3,00.9
04:36:06,42.3,14.9,01.2,13.5,26.8,01.3
04:36:09,49.6,00.2,01.9,41.9,03.5,02.9
04:36:10,11.9,40.2,08.4,08.5,22.7,08.3
04:36:11,46.5,06.6,05.4,13.0,13.3,15.3
04:36:11,01.9,22.0,10.5,63.7,01.7,00.2
04:36:12,01.4,12.6,49.3,30.8,05.3,00.5
04:36:12,04.1,00.4,50.3,14.8,30.4,00.0
04:36:14,04.5,19.2,25.6,45.5,04.3,00.9
04:36:14,01.0,47.2,01.5,49.3,00.5,00.5
04:36:15,15.6,16.3,20.3,45.6,01.1,01.0
04:36:16,03.0,12.6,02.9,69.2,11.0,01.2
04:36:16,00.6,00.6,49.4,02.1,47.1,00.2
04:36:17,35.9,50.8,00.7,12.0,00.4,00.2
04:36:18,02.4,31.1,20.0,14.4,30.4,01.7
04:36:19,06.3,33.7,02.4,57.2,00.3,00.2
04:36:20,02.0,27.3,10.8,37.6,22.2,00.2
04:36:21,04.7,45.2,09.2,24.7,12.7,03.4
04:36:21,00.2,02.7,10.9,48.6,36.8,00.8
04:36:23,51.5,00.3,00.5,44.1,03.5,00.1
04:36:23,42.6,17.2,07.4,26.8,04.3,01.8
04:36:25,16.3,33.3,11.9,32.2,05.0,01.3
04:36:25,01.2,36.4,06.1,56.0,00.2,00.1
04:36:27,01.0,42.6,04.4,50.9,00.3,00.8
04:36:28,12.0,05.7,03.0,65.7,12.2,01.5
04:36:30,05.0,43.7,10.6,24.6,12.8,03.4
04:36:31,49.3,00.1,00.1,16.6,33.3,00.6
04:36:31,01.6,07.4,26.9,25.7,36.4,01.9
04:36:32,04.6,44.4,09.0,25.9,12.7,03.4
04:36:32,03.4,12.5,34.2,25.4,22.1,02.4
04:36:33,17.4,20.3,03.1,25.9,33.0,00.3
04:36:33,11.6,03.3,05.6,46.8,32.3,00.3
04:36:34,56.7,01.2,04.6,27.3,09.2,01.1
04:36:35,10.4,29.0,15.3,39.3,04.4,01.6
04:36:36,03.8,54.1,03.0,33.5,02.5,03.1
04:36:36,60.9,02.0,02.1,17.3,15.7,01.8
04:36:38,03.5,37.5,10.0,07.7,40.8,00.4
04:36:39,03.9,29.8,20.4,28.0,15.5,02.4
04:36:40,08.7,38.9,01.5,16.3,34.4,00.2
04:36:41,31.6,07.5,06.2,50.3,03.6,00.8
04:36:42,32.9,12.9,09.8,23.1,19.6,01.6
04:36:43,02.3,05.3,02.7,24.5,59.5,05.7
04:36:44,03.7,45.3,03.8,45.1,01.8,00.3
04:36:44,00.4,03.9,46.5,48.6,00.4,00.1
04:36:45,00.8,05.8,66.1,05.8,21.0,00.5
04:36:45,11.4,20.5,37.1,26.7,02.2,02.2
04:36:47,08.4,00.2,00.5,48.2,01.5,41.2
04:36:48,50.1,00.1,00.3,48.0,01.4,00.2
04:36:49,06.3,25.2,03.9,61.5,02.3,00.8
04:36:50,37.1,00.6,00.9,44.1,04.1,13.3
04:36:51,01.2,36.4,06.1,56.0,00.2,00.1
04:36:52,41.8,05.8,03.2,35.6,11.6,01.9
04:44:27,66.6,00.8,01.6,21.6,06.4,03.0
04:44:28,04.6,05.3,05.4,44.6,22.2,17.9
04:44:30,01.0,20.3,20.6,57.4,00.5,00.1
04:44:32,04.6,44.4,09.0,25.9,12.7,03.4
04:44:32,36.1,03.8,02.1,55.7,01.1,01.3
04:44:34,37.7,37.8,07.3,15.0,01.2,01.0
04:44:34,03.2,05.3,48.6,40.9,01.0,01.0
04:44:34,24.5,19.8,02.9,49.7,02.3,00.8
04:44:36,00.6,12.0,13.8,29.3,44.3,00.1
04:44:37,05.3,13.8,07.0,62.4,10.9,00.7
04:44:38,00.3,01.6,48.2,40.0,09.6,00.2
04:44:39,01.7,50.3,03.7,43.1,00.7,00.5
04:44:40,00.8,45.1,02.6,50.4,00.9,00.2
04:44:41,02.2,43.7,05.1,46.0,02.1,00.8
04:44:42,09.0,37.9,04.4,43.4,04.8,00.5
04:44:43,32.0,09.0,27.3,28.0,02.4,01.3
04:44:45,03.0,02.2,36.2,28.2,29.9,00.5
04:44:45,00.6,02.9,42.1,51.9,02.2,00.3
04:44:46,00.8,06.1,41.6,14.1,37.2,00.2
04:44:48,01.5,43.9,07.4,41.1,04.8,01.2
04:44:48,01.2,36.4,06.1,56.0,00.2,00.1
04:44:49,09.2,02.0,05.7,12.3,69.9,00.9
04:44:50,51.5,00.3,02.0,45.3,00.7,00.2
04:44:51,08.8,23.1,29.1,23.6,13.2,02.2
04:44:52,01.1,46.4,01.3,50.7,00.3,00.1
04:44:54,06.0,33.8,20.0,10.7,28.1,01.5
04:44:55,37.9,50.4,00.6,01.6,09.4,00.1
04:44:56,08.7,23.5,25.3,20.5,20.0,01.9
04:44:57,01.2,36.4,06.1,56.0,00.2,00.1
04:44:59,01.2,36.4,06.1,56.0,00.2,00.1
04:45:00,04.7,45.2,09.2,24.7,12.7,03.4
04:45:01,01.6,47.7,18.2,08.8,22.8,00.8
04:45:02,09.3,18.4,28.8,03.1,39.8,00.6
04:45:03,15.5,32.0,21.5,12.2,17.7,01.1
04:45:04,44.4,00.8,00.3,23.7,25.0,05.8
04:45:06,60.5,00.6,00.8,24.8,12.2,01.1
04:45:07,55.2,02.9,18.6,05.5,15.9,01.9
04:45:08,46.7,15.8,05.6,04.4,24.3,03.1
04:45:09,49.5,00.1,00.0,49.5,00.1,00.8
04:45:10,08.2,23.1,17.1,38.4,12.2,01.0
04:45:11,51.0,00.4,00.1,19.8,28.4,00.3
04:45:12,01.3,46.2,01.6,49.7,01.0,00.1
04:45:13,02.9,15.6,52.9,24.4,02.8,01.4
04:45:13,01.2,01.2,06.3,47.0,39.8,04.5
04:45:15,17.8,16.9,06.7,53.6,04.4,00.5
04:45:15,37.4,02.4,11.0,26.6,04.8,17.7
04:45:17,04.6,44.4,09.0,25.9,12.7,03.4
04:45:18,04.3,50.3,00.4,41.0,03.9,00.1
04:45:20,03.1,00.9,02.2,38.2,55.3,00.3
04:45:21,43.2,07.6,01.1,39.3,03.2,05.7
04:45:21,05.3,48.5,01.6,15.3,28.8,00.5
04:45:22,01.5,37.4,08.0,50.6,02.4,00.2
04:45:24,05.0,01.8,06.9,49.5,36.6,00.3
04:45:24,01.8,03.2,30.9,62.2,01.2,00.6
04:45:25,01.4,37.1,06.4,54.7,00.3,00.1
04:45:25,39.3,49.9,00.7,06.4,02.8,01.0
04:45:27,18.2,41.2,02.5,32.1,05.7,00.3
04:45:27,09.6,05.7,11.1,53.7,19.3,00.8
04:45:29,59.1,00.6,02.6,37.1,00.3,00.4
04:45:30,37.8,40.4,02.0,17.5,02.0,00.2
04:45:30,01.7,38.6,06.5,52.8,00.3,00.2
04:45:32,13.5,09.6,08.2,57.4,09.5,01.9
04:45:33,41.6,03.0,37.1,11.4,01.7,05.1
04:45:35,14.0,28.3,18.2,31.3,05.8,02.3
04:45:37,04.7,35.8,21.5,10.0,25.2,02.8
04:45:37,17.3,23.0,25.2,30.4,03.6,00.7
04:45:38,11.2,16.1,19.2,39.4,13.5,00.6
04:45:39,00.8,04.2,43.7,49.6,01.5,00.2
04:45:40,08.3,00.9,00.6,86.4,03.8,00.0
04:45:41,51.0,01.2,00.7,40.3,06.1,00.8
04:45:42,43.4,00.5,05.2,44.3,06.0,00.6
04:45:43,00.9,43.4,14.0,39.7,01.4,00.6
04:45:44,01.6,04.3,44.4,35.0,14.6,00.2
04:45:45,50.3,00.3,00.5,10.4,37.9,00.6
04:45:46,02.9,45.2,06.7,36.6,06.7,02.0
04:45:47,09.5,04.0,31.7,29.8,23.9,01.0
04:45:48,01.2,41.9,04.6,50.6,01.2,00.5
04:45:49,14.1,50.7,02.7,19.0,00.8,12.7
04:45:51,03.7,03.6,19.1,24.0,48.3,01.4
04:45:52,50.9,03.3,04.7,11.4,26.8,02.7
04:45:52,02.7,37.3,07.2,51.9,00.6,00.3
04:45:53,04.7,45.2,09.2,24.7,12.7,03.4
04:45:54,36.5,00.8,00.5,50.0,00.4,11.8
04:45:54,13.9,03.5,22.4,58.3,01.1,00.8
04:45:56,05.8,42.3,23.3,08.2,20.0,00.5
04:45:57,21.6,16.9,00.7,13.0,47.3,00.4
04:45:58,02.8,05.3,32.2,56.5,02.3,00.9
04:45:59,08.9,29.8,24.6,17.1,18.8,00.8
04:46:01,49.7,00.0,00.0,49.7,00.2,00.3
04:46:01,01.5,49.8,18.9,26.6,02.6,00.6
04:46:03,43.7,05.4,01.8,45.0,02.7,01.4
04:46:03,01.9,28.2,05.8,63.1,00.8,00.2
04:46:04,03.2,49.6,00.8,41.8,03.8,00.7
04:46:06,00.1,00.0,00.1,53.8,45.9,00.0
04:46:07,09.1,41.7,10.5,28.6,04.0,06.1
04:46:08,01.6,42.0,04.8,48.4,02.8,00.3
04:46:08,02.8,49.1,02.4,43.6,01.9,00.3
04:46:10,01.4,11.9,29.6,56.0,00.7,00.5
04:46:10,01.4,37.1,06.4,54.7,00.3,00.1
04:46:11,05.0,12.4,29.6,50.9,01.6,00.5
04:46:12,01.3,50.3,09.9,33.7,01.7,03.1
04:46:14,50.0,00.7,00.2,47.2,01.6,00.3
04:46:15,18.2,03.4,00.7,77.6,00.0,00.1
04:46:16,02.8,09.5,43.4,03.9,38.1,02.3
04:46:17,04.7,38.0,03.6,45.8,06.9,01.0
04:46:18,05.2,51.3,07.0,21.5,13.7,01.3
04:46:18,03.6,01.5,02.5,36.5,03.9,51.9
04:46:19,00.8,37.3,09.9,43.0,08.5,00.5
04:46:20,15.1,47.8,00.9,03.8,32.1,00.3
04:46:22,04.6,44.4,09.0,25.9,12.7,03.4
04:46:46,00.9,09.2,37.8,05.1,46.8,00.2
04:46:46,03.3,22.8,07.1,50.3,09.7,06.8
04:46:47,44.3,00.6,01.1,48.6,00.5,04.9
04:46:49,18.9,20.0,10.0,42.8,07.6,00.8
04:46:51,45.6,03.3,09.0,03.8,35.6,02.7
04:46:52,50.6,01.8,18.3,01.1,23.6,04.6
04:46:54,50.8,00.2,00.5,41.1,06.8,00.4
04:46:54,00.3,25.9,14.9,41.5,15.7,01.6
04:46:55,03.4,19.7,22.9,26.0,27.5,00.5
04:46:56,00.5,20.0,30.1,21.9,27.1,00.4
04:46:57,05.3,49.5,05.2,08.8,29.6,01.6
04:46:58,43.6,02.2,01.9,42.6,00.8,08.9
04:47:00,11.8,27.5,31.2,09.4,19.4,00.7
04:47:01,02.6,34.8,12.3,26.2,22.7,01.3
04:47:03,03.8,54.1,03.0,33.5,02.5,03.1
04:47:03,46.5,04.6,05.1,41.7,01.6,00.6
04:47:05,01.2,41.9,06.8,43.5,06.3,00.3
04:47:05,49.3,00.4,01.4,46.2,01.1,01.6
04:47:06,07.7,12.9,31.9,40.6,04.9,01.8
04:47:07,48.0,03.5,00.8,37.1,09.2,01.4
04:47:08,61.5,00.8,00.4,31.4,05.2,00.7
04:47:08,03.5,46.2,03.3,39.1,06.9,01.0
04:47:10,18.4,04.3,00.7,65.2,11.2,00.2
04:47:11,08.0,01.5,48.8,35.4,06.2,00.1
04:47:12,50.5,00.1,00.4,48.7,00.3,00.1
04:47:13,04.1,43.5,07.4,42.4,02.2,00.5
04:47:13,01.5,51.7,01.1,42.8,02.5,00.5
04:47:15,37.0,15.6,03.3,38.0,01.5,04.5
04:47:15,08.9,30.8,09.6,27.9,21.2,01.6
04:47:16,03.7,00.2,00.5,90.8,04.7,00.1
04:47:18,47.1,04.2,01.6,18.7,27.8,00.7
04:47:18,47.7,06.5,02.5,35.0,06.9,01.5
04:47:20,04.3,49.8,07.7,22.1,12.7,03.3
04:47:20,02.6,29.0,24.7,10.1,32.7,00.9
04:47:21,09.5,38.9,05.7,44.7,00.8,00.3
04:47:22,16.5,19.3,10.6,07.4,41.9,04.3
04:47:23,00.9,04.8,00.8,93.0,00.3,00.2
04:47:25,49.1,01.4,00.5,11.1,37.0,00.9
04:47:25,41.7,03.2,02.9,13.1,36.5,02.6
04:47:27,01.1,01.8,06.7,45.9,43.6,00.9
04:47:27,05.2,46.4,09.4,22.7,12.8,03.4
04:47:29,05.3,47.4,09.1,21.9,12.9,03.4
04:47:29,25.8,47.5,19.1,03.4,02.3,01.8
04:47:30,07.7,16.3,25.6,49.0,00.9,00.6
04:47:30,20.3,18.3,03.0,54.2,03.4,00.9
04:47:31,49.7,00.1,00.1,46.6,02.8,00.6
04:47:32,03.3,22.8,07.1,50.3,09.7,06.8
04:47:33,13.5,43.8,04.4,37.4,00.6,00.3
04:47:33,03.3,22.8,07.1,50.3,09.7,06.8
04:47:34,03.1,42.1,04.0,49.9,00.5,00.4
04:47:35,29.8,34.8,04.7,12.6,16.6,01.5
04:47:35,17.3,00.2,00.4,49.8,00.3,32.0
04:47:37,32.6,31.3,05.6,08.9,20.7,00.9
04:47:39,19.5,30.4,05.2,13.3,29.5,02.1
04:47:40,03.9,02.1,35.6,05.4,52.2,00.8
04:47:40,08.5,23.5,12.2,54.4,01.0,00.4
04:47:41,03.4,07.6,26.3,56.1,04.5,01.9
04:47:41,26.1,00.1,00.1,45.7,04.3,23.8
04:48:18,02.5,01.1,00.3,42.1,53.6,00.3
04:48:19,00.5,00.7,19.2,49.9,27.4,02.3
04:48:20,02.4,49.7,00.2,36.7,10.9,00.1
04:48:21,59.3,07.0,03.6,08.8,19.1,02.2
04:48:22,00.9,39.4,07.7,14.4,37.1,00.6
04:48:23,10.3,52.3,07.9,08.0,19.6,01.9
04:48:23,43.6,00.1,00.4,49.7,00.1,06.1
04:48:24,08.0,46.4,03.7,38.9,01.7,01.3
04:48:25,04.0,01.0,04.8,80.0,09.5,00.7
04:48:26,41.5,00.2,00.1,48.7,00.8,08.8
04:48:27,06.5,37.9,02.5,51.9,00.9,00.3
04:48:27,02.6,41.5,05.8,48.7,01.1,00.3
04:48:27,00.3,02.3,06.2,49.7,40.3,01.2
04:48:28,40.9,07.2,11.6,33.2,06.7,00.3
04:48:29,05.0,33.8,15.7,15.8,29.3,00.5
04:48:31,06.4,41.0,03.6,42.8,05.6,00.5
04:48:32,01.4,37.1,06.4,54.7,00.3,00.1
