06.3,33.7,02.4,57.2,00.3,00.2
02.0,27.3,10.8,37.6,22.2,00.2
04.7,45.2,09.2,24.7,12.7,03.4
00.2,02.7,10.9,48.6,36.8,00.8
51.5,00.3,00.5,44.1,03.5,00.1
42.6,17.2,07.4,26.8,04.3,01.8
16.3,33.3,11.9,32.2,05.0,01.3
01.2,36.4,06.1,56.0,00.2,00.1
01.0,42.6,04.4,50.9,00.3,00.8
12.0,05.7,03.0,65.7,12.2,01.5
05.0,43.7,10.6,24.6,12.8,03.4
49.3,00.1,00.1,16.6,33.3,00.6
01.6,07.4,26.9,25.7,36.4,01.9
04.6,44.4,09.0,25.9,12.7,03.4
03.4,12.5,34.2,25.4,22.1,02.4
17.4,20.3,03.1,25.9,33.0,00.3
11.6,03.3,05.6,46.8,32.3,00.3
56.7,01.2,04.6,27.3,09.2,01.1
10.4,29.0,15.3,39.3,04.4,01.6
03.8,54.1,03.0,33.5,02.5,03.1
60.9,02.0,02.1,17.3,15.7,01.8
03.5,37.5,10.0,07.7,40.8,00.4
03.9,29.8,20.4,28.0,15.5,02.4
08.7,38.9,01.5,16.3,34.4,00.2
31.6,07.5,06.2,50.3,03.6,00.8
32.9,12.9,09.8,23.1,19.6,01.6
02.3,05.3,02.7,24.5,59.5,05.7
03.7,45.3,03.8,45.1,01.8,00.3
00.4,03.9,46.5,48.6,00.4,00.1
00.8,05.8,66.1,05.8,21.0,00.5
11.4,20.5,37.1,26.7,02.2,02.2
08.4,00.2,00.5,48.2,01.5,41.2
50.1,00.1,00.3,48.0,01.4,00.2
06.3,25.2,03.9,61.5,02.3,00.8
37.1,00.6,00.9,44.1,04.1,13.3
01.2,36.4,06.1,56.0,00.2,00.1
41.8,05.8,03.2,35.6,11.6,01.9
66.6,00.8,01.6,21.6,06.4,03.0
04.6,05.3,05.4,44.6,22.2,17.9
01.0,20.3,20.6,57.4,00.5,00.1
04.6,44.4,09.0,25.9,12.7,03.4
36.1,03.8,02.1,55.7,01.1,01.3
37.7,37.8,07.3,15.0,01.2,01.0
03.2,05.3,48.6,40.9,01.0,01.0
24.5,19.8,02.9,49.7,02.3,00.8
00.6,12.0,13.8,29.3,44.3,00.1
05.3,13.8,07.0,62.4,10.9,00.7
00.3,01.6,48.2,40.0,09.6,00.2
01.7,50.3,03.7,43.1,00.7,00.5
00.8,45.1,02.6,50.4,00.9,00.2
02.2,43.7,05.1,46.0,02.1,00.8
09.0,37.9,04.4,43.4,04.8,00.5
32.0,09.0,27.3,28.0,02.4,01.3
03.0,02.2,36.2,28.2,29.9,00.5
00.6,02.9,42.1,51.9,02.2,00.3
00.8,06.1,41.6,14.1,37.2,00.2
01.5,43.9,07.4,41.1,04.8,01.2
01.2,36.4,06.1,56.0,00.2,00.1
09.2,02.0,05.7,12.3,69.9,00.9
51.5,00.3,02.0,45.3,00.7,00.2
08.8,23.1,29.1,23.6,13.2,02.2
01.1,46.4,01.3,50.7,00.3,00.1
06.0,33.8,20.0,10.7,28.1,01.5
37.9,50.4,00.6,01.6,09.4,00.1
08.7,23.5,25.3,20.5,20.0,01.9
01.2,36.4,06.1,56.0,00.2,00.1
01.2,36.4,06.1,56.0,00.2,00.1
04.7,45.2,09.2,24.7,12.7,03.4
01.6,47.7,18.2,08.8,22.8,00.8
09.3,18.4,28.8,03.1,39.8,00.6
15.5,32.0,21.5,12.2,17.7,01.1
44.4,00.8,00.3,23.7,25.0,05.8
60.5,00.6,00.8,24.8,12.2,01.1
55.2,02.9,18.6,05.5,15.9,01.9
46.7,15.8,05.6,04.4,24.3,03.1
49.5,00.1,00.0,49.5,00.1,00.8
08.2,23.1,17.1,38.4,12.2,01.0
51.0,00.4,00.1,19.8,28.4,00.3
01.3,46.2,01.6,49.7,01.0,00.1
02.9,15.6,52.9,24.4,02.8,01.4
01.2,01.2,06.3,47.0,39.8,04.5
17.8,16.9,06.7,53.6,04.4,00.5
37.4,02.4,11.0,26.6,04.8,17.7
04.6,44.4,09.0,25.9,12.7,03.4
04.3,50.3,00.4,41.0,03.9,00.1
03.1,00.9,02.2,38.2,55.3,00.3
43.2,07.6,01.1,39.3,03.2,05.7
05.3,48.5,01.6,15.3,28.8,00.5
01.5,37.4,08.0,50.6,02.4,00.2
05.0,01.8,06.9,49.5,36.6,00.3
01.8,03.2,30.9,62.2,01.2,00.6
01.4,37.1,06.4,54.7,00.3,00.1
39.3,49.9,00.7,06.4,02.8,01.0
18.2,41.2,02.5,32.1,05.7,00.3
09.6,05.7,11.1,53.7,19.3,00.8
59.1,00.6,02.6,37.1,00.3,00.4
37.8,40.4,02.0,17.5,02.0,00.2
01.7,38.6,06.5,52.8,00.3,00.2
13.5,09.6,08.2,57.4,09.5,01.9
41.6,03.0,37.1,11.4,01.7,05.1
14.0,28.3,18.2,31.3,05.8,02.3
04.7,35.8,21.5,10.0,25.2,02.8
17.3,23.0,25.2,30.4,03.6,00.7
11.2,16.1,19.2,39.4,13.5,00.6
00.8,04.2,43.7,49.6,01.5,00.2
08.3,00.9,00.6,86.4,03.8,00.0
51.0,01.2,00.7,40.3,06.1,00.8
43.4,00.5,05.2,44.3,06.0,00.6
00.9,43.4,14.0,39.7,01.4,00.6
01.6,04.3,44.4,35.0,14.6,00.2
50.3,00.3,00.5,10.4,37.9,00.6
02.9,45.2,06.7,36.6,06.7,02.0
09.5,04.0,31.7,29.8,23.9,01.0
01.2,41.9,04.6,50.6,01.2,00.5
14.1,50.7,02.7,19.0,00.8,12.7
03.7,03.6,19.1,24.0,48.3,01.4
50.9,03.3,04.7,11.4,26.8,02.7
02.7,37.3,07.2,51.9,00.6,00.3
04.7,45.2,09.2,24.7,12.7,03.4
36.5,00.8,00.5,50.0,00.4,11.8
13.9,03.5,22.4,58.3,01.1,00.8
05.8,42.3,23.3,08.2,20.0,00.5
21.6,16.9,00.7,13.0,47.3,00.4
02.8,05.3,32.2,56.5,02.3,00.9
08.9,29.8,24.6,17.1,18.8,00.8
49.7,00.0,00.0,49.7,00.2,00.3
01.5,49.8,18.9,26.6,02.6,00.6
43.7,05.4,01.8,45.0,02.7,01.4
01.9,28.2,05.8,63.1,00.8,00.2
03.2,49.6,00.8,41.8,03.8,00.7
00.1,00.0,00.1,53.8,45.9,00.0
09.1,41.7,10.5,28.6,04.0,06.1
01.6,42.0,04.8,48.4,02.8,00.3
02.8,49.1,02.4,43.6,01.9,00.3
01.4,11.9,29.6,56.0,00.7,00.5
01.4,37.1,06.4,54.7,00.3,00.1
05.0,12.4,29.6,50.9,01.6,00.5
01.3,50.3,09.9,33.7,01.7,03.1
50.0,00.7,00.2,47.2,01.6,00.3
18.2,03.4,00.7,77.6,00.0,00.1
02.8,09.5,43.4,03.9,38.1,02.3
04.7,38.0,03.6,45.8,06.9,01.0
05.2,51.3,07.0,21.5,13.7,01.3
03.6,01.5,02.5,36.5,03.9,51.9
00.8,37.3,09.9,43.0,08.5,00.5
15.1,47.8,00.9,03.8,32.1,00.3
04.6,44.4,09.0,25.9,12.7,03.4
00.9,09.2,37.8,05.1,46.8,00.2
03.3,22.8,07.1,50.3,09.7,06.8
44.3,00.6,01.1,48.6,00.5,04.9
18.9,20.0,10.0,42.8,07.6,00.8
45.6,03.3,09.0,03.8,35.6,02.7
50.6,01.8,18.3,01.1,23.6,04.6
50.8,00.2,00.5,41.1,06.8,00.4
00.3,25.9,14.9,41.5,15.7,01.6
03.4,19.7,22.9,26.0,27.5,00.5
00.5,20.0,30.1,21.9,27.1,00.4
05.3,49.5,05.2,08.8,29.6,01.6
43.6,02.2,01.9,42.6,00.8,08.9
11.8,27.5,31.2,09.4,19.4,00.7
02.6,34.8,12.3,26.2,22.7,01.3
03.8,54.1,03.0,33.5,02.5,03.1
46.5,04.6,05.1,41.7,01.6,00.6
01.2,41.9,06.8,43.5,06.3,00.3
49.3,00.4,01.4,46.2,01.1,01.6
07.7,12.9,31.9,40.6,04.9,01.8
48.0,03.5,00.8,37.1,09.2,01.4
61.5,00.8,00.4,31.4,05.2,00.7
03.5,46.2,03.3,39.1,06.9,01.0
18.4,04.3,00.7,65.2,11.2,00.2
08.0,01.5,48.8,35.4,06.2,00.1
50.5,00.1,00.4,48.7,00.3,00.1
04.1,43.5,07.4,42.4,02.2,00.5
01.5,51.7,01.1,42.8,02.5,00.5
37.0,15.6,03.3,38.0,01.5,04.5
08.9,30.8,09.6,27.9,21.2,01.6
03.7,00.2,00.5,90.8,04.7,00.1
47.1,04.2,01.6,18.7,27.8,00.7
47.7,06.5,02.5,35.0,06.9,01.5
04.3,49.8,07.7,22.1,12.7,03.3
02.6,29.0,24.7,10.1,32.7,00.9
09.5,38.9,05.7,44.7,00.8,00.3
16.5,19.3,10.6,07.4,41.9,04.3
00.9,04.8,00.8,93.0,00.3,00.2
49.1,01.4,00.5,11.1,37.0,00.9
41.7,03.2,02.9,13.1,36.5,02.6
01.1,01.8,06.7,45.9,43.6,00.9
05.2,46.4,09.4,22.7,12.8,03.4
05.3,47.4,09.1,21.9,12.9,03.4
25.8,47.5,19.1,03.4,02.3,01.8
07.7,16.3,25.6,49.0,00.9,00.6
20.3,18.3,03.0,54.2,03.4,00.9
49.7,00.1,00.1,46.6,02.8,00.6
03.3,22.8,07.1,50.3,09.7,06.8
13.5,43.8,04.4,37.4,00.6,00.3
03.3,22.8,07.1,50.3,09.7,06.8
03.1,42.1,04.0,49.9,00.5,00.4
29.8,34.8,04.7,12.6,16.6,01.5
17.3,00.2,00.4,49.8,00.3,32.0
32.6,31.3,05.6,08.9,20.7,00.9
19.5,30.4,05.2,13.3,29.5,02.1
03.9,02.1,35.6,05.4,52.2,00.8
08.5,23.5,12.2,54.4,01.0,00.4
03.4,07.6,26.3,56.1,04.5,01.9
26.1,00.1,00.1,45.7,04.3,23.8
02.5,01.1,00.3,42.1,53.6,00.3
00.5,00.7,19.2,49.9,27.4,02.3
02.4,49.7,00.2,36.7,10.9,00.1
59.3,07.0,03.6,08.8,19.1,02.2
00.9,39.4,07.7,14.4,37.1,00.6
10.3,52.3,07.9,08.0,19.6,01.9
43.6,00.1,00.4,49.7,00.1,06.1
08.0,46.4,03.7,38.9,01.7,01.3
04.0,01.0,04.8,80.0,09.5,00.7
41.5,00.2,00.1,48.7,00.8,08.8
06.5,37.9,02.5,51.9,00.9,00.3
02.6,41.5,05.8,48.7,01.1,00.3
00.3,02.3,06.2,49.7,40.3,01.2
40.9,07.2,11.6,33.2,06.7,00.3
05.0,33.8,15.7,15.8,29.3,00.5
06.4,41.0,03.6,42.8,05.6,00.5
01.4,37.1,06.4,54.7,00.3,00.1
00.3,04.3,47.0,45.6,01.7,01.1
38.0,00.1,00.1,50.0,00.0,11.8
11.8,42.8,08.6,33.5,01.0,02.3
01.2,36.4,06.1,56.0,00.2,00.1
01.8,26.9,27.8,40.2,02.8,00.5
45.9,01.6,07.4,18.7,23.9,02.6
07.1,17.9,32.1,05.3,35.6,02.0
01.5,54.3,01.5,39.2,02.9,00.6
44.5,00.3,00.2,11.3,43.4,00.3
47.1,17.3,05.7,19.5,08.9,01.4
09.1,01.8,01.7,47.7,07.6,32.1
03.4,19.1,32.3,43.4,01.5,00.2
13.4,20.8,53.8,06.4,02.5,03.1
03.7,04.8,40.1,13.4,37.7,00.4
03.7,12.7,33.5,36.7,13.0,00.4
02.1,33.0,14.2,35.9,01.0,13.8
48.4,00.4,00.1,50.9,00.1,00.2
53.4,02.0,00.2,37.8,05.4,01.1
27.6,19.9,02.4,08.5,41.1,00.6
14.8,19.0,09.6,54.0,01.5,01.0
05.6,18.6,17.7,26.1,29.6,02.5
42.9,00.3,00.5,49.5,00.4,06.4
05.3,40.7,18.0,21.1,09.5,05.5
02.6,59.2,07.4,25.3,03.0,02.4
01.7,08.6,44.4,11.1,33.8,00.4
16.5,27.7,03.0,50.2,01.9,00.7
00.1,48.2,01.0,50.5,00.3,00.0
25.6,08.4,04.7,55.6,04.8,00.8
52.3,00.8,01.1,06.5,37.8,01.4
46.1,00.7,00.6,37.9,13.6,01.0
03.9,07.7,41.9,07.3,37.2,02.1
00.3,47.0,02.9,32.8,16.8,00.2
09.9,20.6,09.9,36.7,21.2,01.7
39.4,12.3,20.0,20.7,05.6,02.1
09.7,04.6,01.3,84.2,00.1,00.1
51.0,00.5,09.4,36.7,01.5,00.9
04.8,24.1,24.6,32.6,13.5,00.4
04.9,40.7,02.9,48.9,02.4,00.3
04.4,38.4,44.7,08.2,03.3,01.0
04.3,09.7,45.0,35.2,03.6,02.3
51.1,01.6,00.8,42.5,02.7,01.3
05.9,39.7,03.1,19.7,31.0,00.6
15.4,05.3,32.7,25.4,18.2,02.9
08.1,43.3,05.3,17.7,23.9,01.7
02.1,52.5,03.2,10.7,30.0,01.4
02.0,43.2,05.1,47.1,01.7,01.0
03.1,45.2,06.6,11.5,33.0,00.6
04.3,01.7,01.5,92.4,00.0,00.1
06.1,18.9,25.8,46.1,02.3,00.7
03.3,46.0,11.2,15.8,16.8,07.0
42.5,09.2,03.5,24.0,18.4,02.4
00.6,01.8,49.6,28.0,19.1,00.9
16.4,27.7,17.1,26.3,09.8,02.7
06.3,04.0,47.8,01.2,40.1,00.5
31.0,01.0,00.7,65.6,01.4,00.2
18.8,08.8,20.5,28.1,15.8,07.9
17.1,23.4,04.0,37.3,15.1,03.0
00.9,44.7,01.4,52.3,00.6,00.2
01.1,16.9,30.4,49.7,01.6,00.3
39.9,00.3,00.1,58.2,01.4,00.2
20.4,21.7,02.2,49.2,01.5,05.1
01.2,36.4,06.1,56.0,00.2,00.1
06.3,40.9,04.4,46.6,01.7,00.2
09.7,25.2,05.5,49.7,06.9,02.9
04.8,39.1,14.0,40.1,00.9,01.1
04.7,45.2,09.2,24.7,12.7,03.4
04.5,37.5,18.4,21.6,06.6,11.5
54.0,13.1,09.2,09.6,03.3,10.8
03.9,06.9,45.9,39.3,02.1,01.8
01.3,50.6,05.4,31.7,10.5,00.4
08.1,04.8,02.2,65.4,18.7,00.8
01.6,27.8,16.5,21.6,32.3,00.3
02.3,21.2,25.5,28.1,21.3,01.7
04.6,44.4,09.0,25.9,12.7,03.4
01.2,36.4,06.1,56.0,00.2,00.1
08.5,12.1,01.3,77.8,00.3,00.1
00.3,02.3,06.7,47.1,42.6,01.0
04.7,45.2,09.2,24.7,12.7,03.4
17.3,50.8,02.2,06.7,21.9,01.1
20.3,28.3,09.6,35.1,04.4,02.3
01.0,38.1,03.2,48.8,03.6,05.2
21.0,05.4,18.3,24.4,29.2,01.7
01.2,36.4,06.1,56.0,00.2,00.1
00.8,49.1,00.8,46.4,02.8,00.1
49.1,04.4,08.1,34.3,01.2,02.7
45.1,00.4,00.5,50.2,00.2,03.6
29.6,26.5,21.4,16.7,04.9,00.9
46.9,00.9,00.6,35.4,14.9,01.3
03.2,33.4,55.9,02.0,03.9,01.7
33.7,03.7,01.9,21.0,19.8,19.9
12.2,06.0,25.8,51.2,02.3,02.4
06.4,44.0,06.6,36.2,06.1,00.7
04.9,45.7,09.3,23.9,12.8,03.4
00.3,05.4,32.7,56.6,04.9,00.2
02.8,25.9,31.6,23.2,15.5,01.0
05.5,02.8,02.3,18.9,10.4,60.0
31.0,10.3,06.3,37.5,13.1,01.8
04.9,19.1,30.9,34.3,08.3,02.5
45.8,02.7,02.9,05.9,09.1,33.7
00.8,04.1,07.3,58.7,27.7,01.4
07.2,60.1,05.5,23.0,01.6,02.6
02.6,20.2,06.6,65.6,04.7,00.4
04.5,45.5,09.5,29.3,09.6,01.7
05.7,44.2,15.7,31.5,02.1,00.7
36.2,27.9,06.6,27.9,00.6,00.7
50.0,00.2,00.1,48.2,01.3,00.2
13.0,31.5,18.4,24.7,11.0,01.4
49.2,01.3,00.4,40.7,06.1,02.2
50.0,00.1,00.1,44.6,05.0,00.2
00.7,46.7,03.9,06.4,41.6,00.8
01.8,34.4,08.0,55.1,00.5,00.2
00.5,49.7,00.3,03.1,46.3,00.0
03.9,01.6,03.6,42.4,40.4,08.2
01.6,33.4,00.5,64.0,00.6,00.0
00.2,01.4,31.7,49.7,16.4,00.6
16.8,49.7,04.5,26.9,00.8,01.3
02.1,42.1,05.7,37.1,12.0,01.0
